OBJECTID,EPAID,SITENAME,SITEADDR,SITECITY,SITECOUNTY,LATITUDE,LONGITUDE,GEOLOC_COD,SOURCE,Land_Use_R,Vol_Cleanu,Laserfiche,Update Date,x,y
48887,NONCD0001142,FLYNT/WANSONA,ONE WANSONA PLACE,WADESBORO,ANSON,34.975725,-80.063418,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001141*%22%7D,7/2/2026 12:00:00 AM,-80.063418,34.9757250000001
48888,NONCD0001143,PRESTIGE LABELS,151 INDUSTRIAL DR,BURGAW,PENDER,34.541944,-77.918611,GPS (2-5 METER),,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001142*%22%7D,7/2/2026 12:00:00 AM,-77.9186109999999,34.5419440000001
48889,NONCD0001144,MAMMOTH OAKS WATER SUPPLY WELL,MAMMOTH OAKS DR,CHARLOTTE,MECKLENBURG,35.15485,-80.78863,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001143*%22%7D,7/2/2026 12:00:00 AM,-80.78863,35.1548500000001
48890,NONCD0001145,SALISBURY ASPHALT PLANT/SITE #45,JAKE ALEXANDER BLVD,SALISBURY,ROWAN,35.68602,-80.51206,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001144*%22%7D,7/2/2026 12:00:00 AM,-80.51206,35.68602
48891,NONCD0001147,LIGHTHOUSE SERVICE CENTER,HWY 12 & LIGHTHOUSE RD,BUXTON,DARE,35.264528,-75.522778,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001145*%22%7D,7/2/2026 12:00:00 AM,-75.522778,35.264528
48892,NONCD0001148,UNION CARBIDE,HWY 42,CLAYTON,JOHNSTON,35.64366,-78.43526,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001147*%22%7D,7/2/2026 12:00:00 AM,-78.43526,35.6436600000001
48893,NONCD0001150,CHARLOTTE BATTERY,2926 YOUNGBLOOD ST,CHARLOTTE,MECKLENBURG,35.201829,-80.871238,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001148*%22%7D,7/2/2026 12:00:00 AM,-80.8712379999999,35.201829
48894,NONCD0001151,MATTHEWS BLDG SUPPLY/ESTUL TOOL,215 AMES ST,MATTHEWS,MECKLENBURG,35.12,-80.72318,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001150*%22%7D,7/2/2026 12:00:00 AM,-80.72318,35.1200000000001
48895,NONCD0001153,UNITED AGRI PRODUCTS DISTRIBUTION,17021 OLD MAXTON ROAD,LAURINBURG,SCOTLAND,34.7027,-79.43527,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001151*%22%7D,7/2/2026 12:00:00 AM,-79.4352699999999,34.7027
48896,NONCD0001154,ROBERT BOSCH TOOL CORP,129 LEGIONAIRE RD,LINCOLNTON,LINCOLN,35.48838,-81.25629,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001153*%22%7D,7/2/2026 12:00:00 AM,-81.25629,35.4883800000001
48897,NONCD0001155,D&G PROPERTIES-SLAUGHTERHOUSE PARCEL,ROYSTER RD,NAVASSA,BRUNSWICK,34.27393,-78.00537,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001154*%22%7D,7/2/2026 12:00:00 AM,-78.00537,34.2739300000001
48898,NONCD0001156,CLEAN-CLEAN DRY CLEANERS/VIP CLEANERS,627 TARRYTOWN CTR,ROCKY MOUNT,NASH,35.960814,-77.825673,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,GOOGLE MAPS,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001155*%22%7D,7/2/2026 12:00:00 AM,-77.8256729999999,35.960814
48899,NONCD0001157,ROBERT BOSCH TOOL CORP,310 STATON RD,GREENVILLE,PITT,35.651363,-77.360829,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001156*%22%7D,7/2/2026 12:00:00 AM,-77.360829,35.6513630000001
48900,NONCD0001158,STATE LINE HONDA,134 CARATOKE HWY,MOYOCK,CURRITUCK,36.54823,-76.19122,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001157*%22%7D,7/2/2026 12:00:00 AM,-76.19122,36.54823
48901,NONCD0001159,HYDRO TUBE SOUTH,1755 HILLSBORO ST,PITTSBORO,CHATHAM,35.74407,-79.16819,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001158*%22%7D,7/2/2026 12:00:00 AM,-79.16819,35.7440700000001
48902,NONCD0001161,PEELE'S SERVICE STATION/HONORA MANNING,2771 OLD HWY 64,JAMESVILLE,MARTIN,35.82312,-76.81483,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001159*%22%7D,7/2/2026 12:00:00 AM,-76.81483,35.8231200000001
48903,NONCD0001162,CHAMPION FINISHING CO,200 BINGHAM RD,ASHEVILLE,BUNCOMBE,35.607505,-82.587268,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001161*%22%7D,7/2/2026 12:00:00 AM,-82.5872679999999,35.6075050000001
48904,NONCD0001163,SMITH'S AEROSPACE,401 SWEETEN CREEK IND. PK.,ASHEVILLE,BUNCOMBE,35.547601,-82.51856,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001162*%22%7D,7/2/2026 12:00:00 AM,-82.51856,35.547601
48905,NONCD0001164,COOPERAGE TRACT,NC 99 & US 264,BELHAVEN,BEAUFORT,35.54637,-76.63299,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001163*%22%7D,7/2/2026 12:00:00 AM,-76.6329899999999,35.54637
48906,NONCD0001166,CENTRAL GRAIN-MORGANS CORNER,1312 HASSELL RD,ELIZABETH CITY,PASQUOTANK,36.41613,-76.34837,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001164*%22%7D,7/2/2026 12:00:00 AM,-76.34837,36.4161300000001
48907,NONCD0001167,CENTRAL GRAIN-CHAPANOKE,647 CHAPANOKE RD,HERTFORD,PERQUIMANS,36.25453,-76.37809,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001166*%22%7D,7/2/2026 12:00:00 AM,-76.37809,36.25453
48908,NONCD0001168,RIVER CITY CONSTRUCTION CO,3534 CHERRY RUN RD,WASHINGTON,BEAUFORT,35.62472,-77.10247,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001167*%22%7D,7/2/2026 12:00:00 AM,-77.10247,35.62472
48909,NONCD0001169,LIBERTY FABRICS (FORMER),US 64,JAMESVILLE,MARTIN,35.8097,-76.88507,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001168*%22%7D,7/2/2026 12:00:00 AM,-76.88507,35.8097000000001
48910,NONCD0001171,RENTAL UNIFORM SERVICES,117 W ELIZABETH STREET,CLINTON,SAMPSON,34.99642,-78.32364,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001169*%22%7D,7/2/2026 12:00:00 AM,-78.32364,34.9964200000001
48911,NONCD0001172,HYMAN YOUNG GREENHOUSE,675 CEDAR HILL RD,ASHEVILLE,BUNCOMBE,35.58747,-82.63234,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001171*%22%7D,7/2/2026 12:00:00 AM,-82.6323399999999,35.5874700000001
48912,NONCD0001173,LEBANON CHEMICAL,ALBERMARLE ST,HERTFORD,PERQUIMANS,36.21377,-76.46403,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001172*%22%7D,7/2/2026 12:00:00 AM,-76.46403,36.2137700000001
48913,NONCD0001174,ARROW LAUNDRY,4735 MONROE RD,CHARLOTTE,MECKLENBURG,35.193384,-80.780504,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001173*%22%7D,7/2/2026 12:00:00 AM,-80.780504,35.193384
48914,NONCD0001175,MIDTOWN SQUARE VALET DRY CLEANERS,401 S INDEPENDENCE BLVD,CHARLOTTE,MECKLENBURG,35.21208,-80.83495,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001174*%22%7D,7/2/2026 12:00:00 AM,-80.8349499999999,35.2120800000001
48915,NONCD0001176,MURFREESBORO VENEER,307 N 2ND ST,MURFREESBORO,HERTFORD,36.44543,-77.09226,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001175*%22%7D,7/2/2026 12:00:00 AM,-77.09226,36.44543
48916,NONCD0001177,ALCOA-PINE RD RAVINE DISPOSAL,PINE RD,,STANLY,35.414494,-80.095872,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001176*%22%7D,7/2/2026 12:00:00 AM,-80.095872,35.414494
48917,NONCD0001178,PACKER PROPERTY,US 701 & JEWEL ST,WHITEVILLE,COLUMBUS,34.31117,-78.71552,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001177*%22%7D,7/2/2026 12:00:00 AM,-78.71552,34.3111700000001
48918,NONCD0001181,CUMMINS ATLANTIC-DISTRIBUTORSHIP,3700 JEFF ADAMS DR,CHARLOTTE,MECKLENBURG,35.2744,-80.8216,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,TRUE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001178*%22%7D,7/2/2026 12:00:00 AM,-80.8216,35.2744000000001
48919,NONCD0001185,CSX-NUTT ST,515 NUTT ST,WILMINGTON,NEW HANOVER,34.2427,-77.95116,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001181*%22%7D,7/2/2026 12:00:00 AM,-77.95116,34.2427000000001
48920,NONCD0001186,CARR MILL MALL,200 N GREENSBORO ST,CARRBORO,ORANGE,35.912255,-79.071043,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001185*%22%7D,7/2/2026 12:00:00 AM,-79.071043,35.9122550000001
48921,NONCD0001187,COFFING HOISTS,2020 COUNTRY CLUB RD,WADESBORO,ANSON,34.943908,-80.052539,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,TRUE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001186*%22%7D,7/2/2026 12:00:00 AM,-80.052539,34.9439080000001
48922,NONCD0001188,SHELBY BODY SHOP,1904 E DIXON BLVD,SHELBY,CLEVELAND,35.266833,-81.48372,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001187*%22%7D,7/2/2026 12:00:00 AM,-81.4837199999999,35.2668330000001
48923,NONCD0001189,CROSSROADS OIL,320 ELIZABETH ST,LENOIR,CALDWELL,35.93398,-81.54235,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001188*%22%7D,7/2/2026 12:00:00 AM,-81.5423499999999,35.9339800000001
48924,NONCD0001190,KING STREET SOLVENT CONTAMINATION,860 KING ST,BURLINGTON,ALAMANCE,36.088359,-79.425827,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ESRI AGOL BASE MAP,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001189*%22%7D,7/2/2026 12:00:00 AM,-79.425827,36.088359
48925,NONCD0001191,MIRACLE WATER REFINERS,HWY 70,HAVELOCK,CRAVEN,34.91685,-76.98415,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,UNKNOWN,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001190*%22%7D,7/2/2026 12:00:00 AM,-76.9841499999999,34.9168500000001
48926,NONCD0001192,EAKES CLEANERS (FORMER),827 W MORGAN ST,DURHAM,DURHAM,36.00125,-78.90949,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001191*%22%7D,7/2/2026 12:00:00 AM,-78.9094899999999,36.00125
48927,NONCD0001201,REEVES BROTHERS-BAILEY RD DUMP,BAILEY RD,CORNELIUS,MECKLENBURG,35.46214,-80.8553,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,TRUE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001192*%22%7D,7/2/2026 12:00:00 AM,-80.8552999999999,35.46214
48928,NONCD0001202,INGRAM PLYWOOD INC,718 BASSETT DRIVE,THOMASVILLE,DAVIDSON,35.91081,-80.04924,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001201*%22%7D,7/2/2026 12:00:00 AM,-80.0492399999999,35.91081
48929,NONCD0001204,SOUTHERN STATES-AHOSKIE SERVICE,1383 MEMORIAL DR,AHOSKIE,HERTFORD,36.27514,-76.97332,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001202*%22%7D,7/2/2026 12:00:00 AM,-76.9733199999999,36.2751400000001
48930,NONCD0001206,CITY OF CHARLOTTE_DOT STREET MAINTENANCE,4600 SWEDEN RD,CHARLOTTE,MECKLENBURG,35.12908,-80.87792,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001204*%22%7D,7/2/2026 12:00:00 AM,-80.87792,35.12908
48931,NONCD0001207,APAC-WASHINGTON ASPHALT PLANT,DIRT RD,WASHINGTON,BEAUFORT,35.5941,-77.1186,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001206*%22%7D,7/2/2026 12:00:00 AM,-77.1186,35.5941
48932,NONCD0001211,200 NORTH TRYON STREET,200 N. TRYON STREET,CHARLOTTE,MECKLENBURG,35.228,-80.84167,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001207*%22%7D,7/2/2026 12:00:00 AM,-80.84167,35.2280000000001
48933,NONCD0001212,WOODLAND MILLS CORP,4021 HWY 108 E,MILL SPRING,POLK,35.29694,-82.16806,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001211*%22%7D,7/2/2026 12:00:00 AM,-82.16806,35.2969400000001
48934,NONCD0001213,2ND STREET NE SOLVENTS,"1106 2ND STREET NE, 11TH AVE N",HICKORY,CATAWBA,35.74816,-81.334242,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001212*%22%7D,7/2/2026 12:00:00 AM,-81.334242,35.74816
48935,NONCD0001215,WAYNE'S AUTO SALVAGE,11801 MOORESVILLE RD,DAVIDSON,CABARRUS,35.50076,-80.77438,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001213*%22%7D,7/2/2026 12:00:00 AM,-80.77438,35.5007600000001
48936,NONCD0001219,HARLEE AVENUE CONTAMINATION,3701 HARLEE AVE,CHARLOTTE,MECKLENBURG,35.23088,-80.93301,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001215*%22%7D,7/2/2026 12:00:00 AM,-80.93301,35.2308800000001
48937,NONCD0001223,BROOKS STREET TCE,BROOKS ST,WAKE FOREST,WAKE,35.97242,-78.50995,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001219*%22%7D,7/2/2026 12:00:00 AM,-78.5099499999999,35.9724200000001
48938,NONCD0001226,ADAMS-MILLIS PLANT 2/33 - NONUST,838 S. MAIN ST.,MOUNT AIRY,SURRY,36.49457,-80.60157,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,TRUE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001223*%22%7D,7/2/2026 12:00:00 AM,-80.60157,36.4945700000001
48939,NONCD0001229,GENERAL STEEL DRUM CORP,4500 SOUTH BLVD,CHARLOTTE,MECKLENBURG,35.18075,-80.87761,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001226*%22%7D,7/2/2026 12:00:00 AM,-80.8776099999999,35.18075
48940,NONCD0001230,AG LIQUIDS,2504 DAVIE AVENUE,STATESVILLE,IREDELL,35.80939,-80.84656,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001229*%22%7D,7/2/2026 12:00:00 AM,-80.84656,35.8093900000001
48941,NONCD0001231,AIR LIQUIDE,2414 SOUTH BOULEVARD,CHARLOTTE,MECKLENBURG,35.20436,-80.86492,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001230*%22%7D,7/2/2026 12:00:00 AM,-80.86492,35.2043600000001
48942,NONCD0001232,INDUSTRIAL & AGRICULTURAL CHEMICALS,2042 BUIE-PHILADELPUS RD,RED SPRINGS,ROBESON,34.73539,-79.14056,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001231*%22%7D,7/2/2026 12:00:00 AM,-79.1405599999999,34.7353900000001
48943,NONCD0001233,LOFTIN PROPERTY,2361 LENNOXVILLE RD,BEAUFORT,CARTERET,34.71272,-76.63144,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001232*%22%7D,7/2/2026 12:00:00 AM,-76.6314399999999,34.71272
48944,NONCD0001235,ALAMAC KNITS (DYERSBURG CORP.),NC HWY 125,HAMILTON,MARTIN,35.93455,-77.199,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001233*%22%7D,7/2/2026 12:00:00 AM,-77.199,35.9345500000001
48945,NONCD0001240,CHROME-RITE PLATING FACILITY,514 SOUTH EASTERN BLVD,FAYETTEVILLE,CUMBERLAND,35.03984,-78.86704,ON SCREEN PLACEMENT ON GEOREFERENCED MAP,ACMEMAPPER,FALSE,FALSE,https://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D:%5BProgram_ID%5D%20%3D%20%22*NONCD0001235*%22%7D,7/2/2026 12:00:00 AM,-78.86704,35.03984
